Date,Adj Close,Close,High,Low,Open,Volume,LogReturn,MA_5,MA_10,Momentum,Lag1_Return,Lag2_Return,Lag1_Volatility,RollingVolatility_7d,TargetVolatility
1980-04-21,2.390162706,3.425017118,3.47853303,3.425017118,0.0,5606,0.0,2.4125710961999998,2.3724237441,0.015504608663559658,-0.015504608663559658,0.0,0.014689968999206065,0.014218418457219375,0.014033961114304114
1980-04-22,2.390162706,3.425017118,3.425017118,3.425017118,3.425017118,0,0.0,2.4051016327999997,2.3854948519,0.0,0.0,-0.015504608663559658,0.014218418457219375,0.014033961114304114,0.015358946378584414
1980-04-23,2.436846018,3.491911888,3.545428038,3.491911888,0.0,24292,0.019343146132708915,2.4069688317999995,2.395765066,0.019343146132708915,0.0,0.0,0.014033961114304114,0.015358946378584414,0.010440484023056518
1980-04-24,2.455519438,3.518670082,3.572185993,3.518670082,0.0,934,0.007633734989323317,2.4125707147999997,2.4051016329,-0.011709411143385598,0.019343146132708915,0.0,0.015358946378584414,0.010440484023056518,0.010633149779388729
1980-04-25,2.474192381,3.545428038,3.598943949,3.545428038,0.0,9343,0.007575709490130294,2.4293766498,2.4172392367,-5.8025499193023466e-05,0.007633734989323317,0.019343146132708915,0.010440484023056518,0.010633149779388729,0.01099802814051977
1980-04-28,2.502202272,3.58556509,3.639081001,3.58556509,0.0,2803,0.011257220839049783,2.451784563,2.4321778296,0.003681511348919489,0.007575709490130294,0.007633734989323317,0.010633149779388729,0.01099802814051977,0.007199326381349426
1980-04-29,2.539548874,3.639081001,3.692596912,3.639081001,0.0,74744,0.014815203693032306,2.4816617966,2.4433817147,0.003557982853982523,0.011257220839049783,0.007575709490130294,0.01099802814051977,0.007199326381349426,0.006569631684138499
1980-04-30,2.548885345,3.652460098,3.705975056,3.652460098,0.0,3737,0.0036696874031242406,2.504069662,2.4555192469000002,-0.011145516289908066,0.014815203693032306,0.011257220839049783,0.007199326381349426,0.006569631684138499,0.00582022562576333
1980-05-01,2.558222532,3.665838957,3.719353914,3.665838957,0.0,934,0.003656549901954624,2.5246102808,2.4685904978,-1.3137501169616529e-05,0.0036696874031242406,0.014815203693032306,0.006569631684138499,0.00582022562576333,0.005019663002410606
1980-05-02,2.558222532,3.665838957,3.665838957,3.665838957,3.665838957,0,0.0,2.541416311,2.4853964803999995,-0.003656549901954624,0.003656549901954624,0.0036696874031242406,0.00582022562576333,0.005019663002410606,0.005013245476853291
1980-05-05,2.576895475,3.692596912,3.746112108,3.692596912,0.0,14015,0.007272676218268357,2.5563549516000004,2.5040697573,0.007272676218268357,0.0,0.003656549901954624,0.005019663002410606,0.005013245476853291,0.007485021259987516
1980-05-06,2.632913351,3.772870064,3.826385975,3.772870064,0.0,5606,0.021505601005353994,2.575027847,2.5283448217999998,0.014232924787085637,0.007272676218268357,0.0,0.005013245476853291,0.007485021259987516,0.008075759903912917
1980-05-07,2.632913351,3.772870064,3.772870064,3.772870064,3.772870064,0,0.0,2.5918334482,2.5479515551,-0.021505601005353994,0.021505601005353994,0.007272676218268357,0.007485021259987516,0.008075759903912917,0.0074187217943781185
1980-05-08,2.642250299,3.786248922,3.839765072,3.786248922,0.0,7474,0.0035399689450019414,2.6086390016,2.5666246412,0.0035399689450019414,0.0,0.021505601005353994,0.008075759903912917,0.0074187217943781185,0.007425279036951117
1980-05-09,2.651587486,3.799628019,3.85314393,3.799628019,0.0,15883,0.003527571890824955,2.6273119924,2.5843641517,-1.2397054176986177e-05,0.0035399689450019414,0.0,0.0074187217943781185,0.007425279036951117,0.009285537394800534
1980-05-12,2.707607031,3.879901886,3.933418036,3.879901886,0.0,41109,0.02090671845433656,2.6534543036,2.6049046276,0.017379146563511604,0.003527571890824955,0.0035399689450019414,0.007425279036951117,0.009285537394800534,0.009285537394800534
1980-05-13,2.707607031,3.879901886,3.933418036,3.879901886,0.0,1869,0.0,2.6683930396,2.6217104433000005,-0.02090671845433656,0.02090671845433656,0.003527571890824955,0.009285537394800534,0.009285537394800534,0.009787798147358619
1980-05-14,2.707607031,3.879901886,3.933418036,3.879901886,0.0,7474,0.0,2.6833317756,2.6375826119,0.0,0.0,0.02090671845433656,0.009285537394800534,0.009787798147358619,0.007640591721514203
1980-05-15,2.707607031,3.879901886,3.879901886,3.879901886,3.879901886,0,0.0,2.6964031220000004,2.6525210618000004,0.0,0.0,0.0,0.009787798147358619,0.007640591721514203,0.013274727665853218
1980-05-16,2.642250299,3.786248922,3.839765072,3.786248922,0.0,55124,-0.02443429034516152,2.6945356846000004,2.6609238385,-0.02443429034516152,0.0,0.0,0.007640591721514203,0.013274727665853218,0.013795403224548308
1980-05-19,2.670259953,3.826385975,3.879901886,3.826385975,0.0,29898,0.010544888278627776,2.6870662690000002,2.6702602863000005,0.0349791786237893,-0.02443429034516152,0.0,0.013274727665853218,0.013795403224548308,0.015631928806665592
1980-05-20,2.726279736,3.90666008,3.960175991,3.90666008,0.0,934,0.020762117417378982,2.69080081,2.6795969248000002,0.010217229138751206,0.010544888278627776,-0.02443429034516152,0.013795403224548308,0.015631928806665592,0.013898936687701632
1980-05-21,2.744953394,3.933418036,3.986933947,3.933418036,0.0,5606,0.006826150546530796,2.6982700825999997,2.6908009291,-0.013935966870848186,0.020762117417378982,0.010544888278627776,0.015631928806665592,0.013898936687701632,0.013898936687701632
1980-05-22,2.744953394,3.933418036,3.986933947,3.933418036,0.0,3737,0.0,2.7057393552,2.7010712386,-0.006826150546530796,0.006826150546530796,0.020762117417378982,0.013898936687701632,0.013898936687701632,0.014187392022017464
1980-05-23,2.772963047,3.973555088,4.027070999,3.973555088,0.0,13080,0.010152344233145623,2.7318819048,2.7132087947,0.010152344233145623,0.0,0.006826150546530796,0.013898936687701632,0.014187392022017464,0.014293267399883345
1980-05-27,2.800973415,4.013691902,4.067207813,4.013691902,0.0,5606,0.010050564435677587,2.7580245972,2.7225454331,-0.00010177979746803581,0.010152344233145623,0.0,0.014187392022017464,0.014293267399883345,0.010684542691253613
1980-05-28,2.763626575,3.960175991,4.013691902,3.960175991,0.0,4672,-0.013423211313062062,2.765493965,2.7281473875,-0.02347377574873965,0.010050564435677587,0.010152344233145623,0.014293267399883345,0.010684542691253613,0.010748578756944703
1980-05-29,2.763626575,3.960175991,3.960175991,3.960175991,3.960175991,0,0.0,2.7692286012000005,2.7337493419000003,0.013423211313062062,-0.013423211313062062,0.010050564435677587,0.010684542691253613,0.010748578756944703,0.008439885354312143
1980-05-30,2.754289627,3.946796894,4.000312805,3.946796894,0.0,6540,-0.00338423294937987,2.7710958478,2.7384176015,-0.00338423294937987,0.0,-0.013423211313062062,0.010748578756944703,0.008439885354312143,0.008171151266669549
1980-06-02,2.763626575,3.960175991,4.013691902,3.960175991,0.0,934,0.0033842329493797194,2.7692285534,2.7505552291,0.006768465898759589,-0.00338423294937987,0.0,0.008439885354312143,0.008171151266669549,0.008171151266669549
1980-06-03,2.763626575,3.960175991,4.013691902,3.960175991,0.0,18686,0.0,2.7617591854,2.7598918912999997,-0.0033842329493797194,0.0033842329493797194,-0.00338423294937987,0.008171151266669549,0.008171151266669549,0.007251175303605297
1980-06-04,2.772963047,3.973555088,4.027070999,3.973555088,0.0,8409,0.0033726468773845495,2.7636264798,2.7645602224,0.0033726468773845495,0.0,0.0033842329493797194,0.008171151266669549,0.007251175303605297,0.005773977035982398
1980-06-05,2.772963047,3.973555088,3.973555088,3.973555088,3.973555088,0,0.0,2.7654937742,2.7673611877,-0.0033726468773845495,0.0033726468773845495,0.0,0.007251175303605297,0.005773977035982398,0.0032863130533382365
1980-06-06,2.791636705,4.000312805,4.053829193,4.000312805,0.0,2803,0.006711615903985038,2.7729631898,2.7720295188,0.006711615903985038,0.0,0.0033726468773845495,0.005773977035982398,0.0032863130533382365,0.00449937310005331
1980-06-09,2.819646597,4.040450096,4.093966007,4.040450096,0.0,8409,0.009983500435909419,2.7841671942,2.7766978738000003,0.0032718845319243814,0.006711615903985038,0.0,0.0032863130533382365,0.00449937310005331,0.003563458191578765
1980-06-10,2.828983068,4.053829193,4.107345104,4.053829193,0.0,2803,0.003305750263732147,2.7972384928000005,2.7794988391,-0.006677750172177272,0.009983500435909419,0.006711615903985038,0.00449937310005331,0.003563458191578765,0.003850820793421115
1980-06-11,2.828983068,4.053829193,4.053829193,4.053829193,4.053829193,0,0.0,2.808442497,2.7860344884,-0.003305750263732147,0.003305750263732147,0.009983500435909419,0.003563458191578765,0.003850820793421115,0.003850820793421115
1980-06-12,2.828983068,4.053829193,4.053829193,4.053829193,4.053829193,0,0.0,2.8196465012000003,2.7925701377,0.0,0.0,0.003305750263732147,0.003850820793421115,0.003850820793421115,0.004051671353316778
1980-06-13,2.828983068,4.053829193,4.053829193,4.053829193,4.053829193,0,0.0,2.8271157738,2.8000394818,0.0,0.0,0.0,0.003850820793421115,0.004051671353316778,0.0038508202411725342
1980-06-16,2.838319063,4.067207813,4.120724201,4.067207813,0.0,7474,0.0032946905703527896,2.8308502669999998,2.8075087306,0.0032946905703527896,0.0,0.0,0.004051671353316778,0.0038508202411725342,0.005012990779859999
1980-06-17,2.819646597,4.040450096,4.093966007,4.040450096,0.0,934,-0.006600440834085006,2.8289829727999996,2.8131107328000002,-0.009895131404437795,0.0032946905703527896,0.0,0.0038508202411725342,0.005012990779859999,0.0033002219613432475
1980-06-18,2.819646597,4.040450096,4.040450096,4.040450096,4.040450096,0,0.0,2.8271156786,2.8177790878,0.006600440834085006,-0.006600440834085006,0.0032946905703527896,0.005012990779859999,0.0033002219613432475,0.002968154995729205
1980-06-19,2.819646597,4.040450096,4.093966007,4.040450096,0.0,1869,0.0,2.8252483844,2.8224474428,0.0,0.0,-0.006600440834085006,0.0033002219613432475,0.002968154995729205,0.002968154995729205
1980-06-20,2.819646597,4.040450096,4.093966007,4.040450096,0.0,1869,0.0,2.8233810902000003,2.825248432,0.0,0.0,0.0,0.002968154995729205,0.002968154995729205,0.002968154995729205
1980-06-23,2.819646597,4.040450096,4.040450096,4.040450096,4.040450096,0,0.0,2.819646597,2.825248432,0.0,0.0,0.0,0.002968154995729205,0.002968154995729205,0.025860163241227658
1980-06-24,2.632913351,3.772870064,3.826385975,3.772870064,0.0,1869,-0.06852058576057948,2.7822999478000003,2.8056414603,-0.06852058576057948,0.0,0.0,0.002968154995729205,0.025860163241227658,0.02560100761065955
1980-06-25,2.632913351,3.772870064,3.772870064,3.772870064,3.772870064,0,0.0,2.7449532986,2.7860344886,0.06852058576057948,-0.06852058576057948,0.0,0.025860163241227658,0.02560100761065955,0.029429465406502705
1980-06-26,2.705738544,3.877226114,3.933418036,3.877226114,0.0,890,0.027283933114487065,2.7221716880000004,2.7737100362,0.027283933114487065,0.0,-0.06852058576057948,0.02560100761065955,0.029429465406502705,0.029429465406502705
1980-06-27,2.705738544,3.877226114,3.877226114,3.877226114,3.877226114,0,0.0,2.6993900774,2.7613855838,-0.027283933114487065,0.027283933114487065,0.0,0.029429465406502705,0.029429465406502705,0.030951561488450397
1980-06-30,2.617509604,3.750794888,3.806987047,3.750794888,0.0,8008,-0.03315157133215411,2.6589626788,2.7393046379,-0.03315157133215411,0.0,0.027283933114487065,0.029429465406502705,0.030951561488450397,0.030597592611329064
1980-07-01,2.588098526,3.708651066,3.764842987,3.708651066,0.0,890,-0.011299886667203078,2.6499997137999998,2.7161498308,0.021851684664951028,-0.03315157133215411,0.0,0.030951561488450397,0.030597592611329064,0.030597592611329064
1980-07-02,2.588098526,3.708651066,3.764842987,3.708651066,0.0,3559,0.0,2.6410367488,2.6929950237,0.011299886667203078,-0.011299886667203078,-0.03315157133215411,0.030597592611329064,0.030597592611329064,0.017901367267244228
1980-07-03,2.578295469,3.694602966,3.750794888,3.694602966,0.0,3559,-0.0037949365744904405,2.6155481338,2.6688599108999997,-0.0037949365744904405,0.0,-0.011299886667203078,0.030597592611329064,0.017901367267244228,0.017921037447877868
1980-07-07,2.558688641,3.666507959,3.694602966,3.666507959,0.0,890,-0.00763363202663928,2.5861381532,2.6427641153,-0.0038386954521488392,-0.0037949365744904405,0.0,0.017901367267244228,0.017921037447877868,0.011580501696832855
1980-07-08,2.548885345,3.652460098,3.694602966,3.652460098,0.0,9788,-0.003838733639576927,2.5724133014,2.6156879900999996,0.0037948983870623528,-0.00763363202663928,-0.0037949365744904405,0.017921037447877868,0.011580501696832855,0.012129696836535683
1980-07-09,2.558688641,3.666507959,3.694602966,3.666507959,0.0,53389,0.0038387336395768945,2.5665313244,2.6082655191,0.007677467279153822,-0.003838733639576927,-0.00763363202663928,0.011580501696832855,0.012129696836535683,0.028415727105255906
1980-07-10,2.744953394,3.933418036,3.975562096,3.933418036,0.0,5339,0.07026921867353919,2.5979022979999997,2.6194695234000003,0.0664304850339623,0.0038387336395768945,-0.003838733639576927,0.012129696836535683,0.028415727105255906,0.027523643076289187
1980-07-11,2.744953394,3.933418036,3.933418036,3.933418036,3.933418036,0,0.0,2.631233883,2.6233910084,-0.07026921867353919,0.07026921867353919,0.0038387336395768945,0.028415727105255906,0.027523643076289187,0.03164763626759738
1980-07-14,2.656723261,3.806987047,3.849129915,3.806987047,0.0,7118,-0.03267058964351756,2.6508408070000002,2.6184894801,-0.03267058964351756,0.0,0.07026921867353919,0.027523643076289187,0.03164763626759738,0.03181993895385726
1980-07-15,2.637116671,3.778891087,3.806987047,3.778891087,0.0,1780,-0.007407356437350455,2.6684870722,2.6204501868,0.025263233206167104,-0.03267058964351756,0.0,0.03164763626759738,0.03181993895385726,0.03151522136881105
1980-07-16,2.637116671,3.778891087,3.778891087,3.778891087,3.778891087,0,0.0,2.6841726782,2.6253520013,0.007407356437350455,-0.007407356437350455,-0.03267058964351756,0.03181993895385726,0.03151522136881105,0.03131642455213832
1980-07-17,2.656723261,3.806987047,3.835083008,3.806987047,0.0,4449,0.007407356437350398,2.6665266516,2.6322144748,0.007407356437350398,0.0,-0.007407356437350455,0.03151522136881105,0.03131642455213832,0.03172675310212624
1980-07-18,2.637116671,3.778891087,3.806987047,3.778891087,0.0,890,-0.007407356437350455,2.6449593069999997,2.638096595,-0.014814712874700852,0.007407356437350398,0.0,0.03131642455213832,0.03172675310212624,0.012726301216260238
1980-07-21,2.627312899,3.764842987,3.792938948,3.764842987,0.0,2669,-0.0037245377501767224,2.6390772345999998,2.6449590208,0.0036828186871737324,-0.007407356437350455,0.007407356437350398,0.03172675310212624,0.012726301216260238,0.012726301216260238
1980-07-22,2.627312899,3.764842987,3.764842987,3.764842987,3.764842987,0,0.0,2.6371164802,2.6528017762,0.0037245377501767224,-0.0037245377501767224,-0.007407356437350455,0.012726301216260238,0.012726301216260238,0.006239610232865479
1980-07-23,2.59790206,3.722698927,3.764842987,3.722698927,0.0,890,-0.011257393171533068,2.629273558,2.6567231181,-0.011257393171533068,0.0,-0.0037245377501767224,0.012726301216260238,0.006239610232865479,0.006031493407845927
1980-07-24,2.59790206,3.722698927,3.722698927,3.722698927,3.722698927,0,0.0,2.6175093178,2.6420179847,0.011257393171533068,-0.011257393171533068,0.0,0.006239610232865479,0.006031493407845927,0.0059769263535878895
1980-07-25,2.588098526,3.708651066,3.736747026,3.708651066,0.0,890,-0.00378077306983181,2.6077056888000003,2.6263324978999996,-0.00378077306983181,0.0,-0.011257393171533068,0.006031493407845927,0.0059769263535878895,0.004175996072372001
1980-07-28,2.568491459,3.680555105,3.722698927,3.680555105,0.0,3559,-0.007604700606048525,2.5959414008,2.6175093176999997,-0.0038239275362167155,-0.00378077306983181,0.0,0.0059769263535878895,0.004175996072372001,0.004347543275274664
1980-07-29,2.568491459,3.680555105,3.680555105,3.680555105,3.680555105,0,0.0,2.5841771128,2.6106467965,0.007604700606048525,-0.007604700606048525,-0.00378077306983181,0.004175996072372001,0.004347543275274664,0.004575511686847538
1980-07-30,2.568491459,3.680555105,3.722698927,3.680555105,0.0,890,0.0,2.5782949926,2.6037842753,0.0,0.0,-0.007604700606048525,0.004347543275274664,0.004575511686847538,0.004575511686847538
1980-07-31,2.568491459,3.680555105,3.680555105,3.680555105,3.680555105,0,0.0,2.5724128724,2.5949610951,0.0,0.0,0.0,0.004575511686847538,0.004575511686847538,0.004617271066695188
1980-08-01,2.588098526,3.708651066,3.736747026,3.708651066,0.0,890,0.007604700606048489,2.5724128724,2.5900592806,0.007604700606048489,0.0,0.0,0.004575511686847538,0.004617271066695188,0.005551122415782676
1980-08-04,2.607705116,3.736747026,3.764842987,3.736747026,0.0,2669,0.007547122414645558,2.5802556038,2.5880985023000003,-5.75781914029308e-05,0.007604700606048489,0.0,0.004617271066695188,0.005551122415782676,0.006185750508205169
1980-08-05,2.588098526,3.708651066,3.750794888,3.708651066,0.0,1780,-0.007547122414645528,2.5841770171999996,2.584177065,-0.015094244829291087,0.007547122414645558,0.007604700606048489,0.005551122415782676,0.006185750508205169,0.005219960824129726
1980-08-06,2.588098526,3.708651066,3.708651066,3.708651066,3.708651066,0,0.0,2.5880984306,2.5831967116000003,0.007547122414645528,-0.007547122414645528,0.007547122414645558,0.006185750508205169,0.005219960824129726,0.005219960824129726
1980-08-07,2.588098526,3.708651066,3.708651066,3.708651066,3.708651066,0,0.0,2.592019844,2.5822163582,0.0,0.0,-0.007547122414645528,0.005219960824129726,0.005219960824129726,0.005219960824129726
1980-08-08,2.588098526,3.708651066,3.708651066,3.708651066,3.708651066,0,0.0,2.592019844,2.5822163581999997,0.0,0.0,0.0,0.005219960824129726,0.005219960824129726,0.005538917714446483
1980-08-11,2.578295469,3.694602966,3.722698927,3.694602966,0.0,7118,-0.0037949365744904405,2.5861379146,2.5831967592000002,-0.0037949365744904405,0.0,0.0,0.005219960824129726,0.005538917714446483,0.007504801608697335
1980-08-12,2.617509604,3.750794888,3.792938948,3.750794888,0.0,38262,0.01509482324169353,2.5920201302,2.5880985737,0.01888975981618397,-0.0037949365744904405,0.0,0.005538917714446483,0.007504801608697335,0.007131765668165988
1980-08-13,2.627312899,3.764842987,3.806987047,3.764842987,0.0,11568,0.003738279574161628,2.5998630048,2.5939807177,-0.011356543667531901,0.01509482324169353,-0.0037949365744904405,0.007504801608697335,0.007131765668165988,0.0063161173453250355
1980-08-14,2.646919727,3.792938948,3.835083008,3.792938948,0.0,3559,0.007434984275716056,2.611627245,2.6018235445,0.003696704701554428,0.003738279574161628,0.01509482324169353,0.007131765668165988,0.0063161173453250355,0.0063161173453250355
1980-08-15,2.646919727,3.792938948,3.792938948,3.792938948,3.792938948,0,0.0,2.6233914852,2.6077056646,-0.007434984275716056,0.007434984275716056,0.003738279574161628,0.0063161173453250355,0.0063161173453250355,0.009240120314395988
1980-08-18,2.705738544,3.877226114,3.891273975,3.877226114,0.0,1780,0.021978307482276145,2.6488801002000004,2.6175090074,0.021978307482276145,0.0,0.007434984275716056,0.0063161173453250355,0.009240120314395988,0.009240120314395988
1980-08-19,2.705738544,3.877226114,3.905322075,3.877226114,0.0,1780,0.0,2.6665258882,2.6292730092,-0.021978307482276145,0.021978307482276145,0.0,0.009240120314395988,0.009240120314395988,0.008256085089813974
1980-08-20,2.715542793,3.891273975,3.933418036,3.891273975,0.0,8008,0.0036169529227837627,2.684171867,2.6420174359,0.0036169529227837627,0.0,0.021978307482276145,0.009240120314395988,0.008256085089813974,0.007876653476020774
1980-08-21,2.715542793,3.891273975,3.933418036,3.891273975,0.0,10678,0.0,2.6978964802,2.6547618626,-0.0036169529227837627,0.0036169529227837627,0.0,0.008256085089813974,0.007876653476020774,0.008119427484225242
1980-08-22,2.715542793,3.891273975,3.891273975,3.891273975,3.891273975,0,0.0,2.7116210934000002,2.6675062893,0.0,0.0,0.0036169529227837627,0.007876653476020774,0.008119427484225242,0.008106514702830884
1980-08-25,2.735150099,3.919369936,3.961513996,3.919369936,0.0,1780,0.00719445801172206,2.7175034044,2.6831917523,0.00719445801172206,0.0,0.0,0.008119427484225242,0.008106514702830884,0.009857412610679704
1980-08-26,2.793970823,4.003657818,4.045801163,4.003657818,0.0,3559,0.021277502873377596,2.7351498602,2.7008378742000003,0.014083044861655536,0.00719445801172206,0.0,0.008106514702830884,0.009857412610679704,0.00892146233407559
1980-08-27,2.774363279,3.975562096,4.003657818,3.975562096,0.0,19576,-0.007042546183875705,2.7469139574,2.7155429122,-0.0283200490572533,0.021277502873377596,0.00719445801172206,0.009857412610679704,0.00892146233407559,0.00892146233407559
1980-08-28,2.774363279,3.975562096,4.017705917,3.975562096,0.0,890,0.0,2.7586780546,2.7282872674,0.007042546183875705,-0.007042546183875705,0.021277502873377596,0.00892146233407559,0.00892146233407559,0.00902299821499841
1980-08-29,2.774363279,3.975562096,3.975562096,3.975562096,3.975562096,0,0.0,2.7704421518,2.7410316226,0.0,0.0,-0.007042546183875705,0.00892146233407559,0.00902299821499841,0.008921461472149755
1980-09-02,2.784166813,3.989609957,4.031753063,3.989609957,0.0,7118,0.00352738727783992,2.7802454946,2.7488744494999997,0.00352738727783992,0.0,0.0,0.00902299821499841,0.008921461472149755,0.008921461472149755
1980-09-03,2.784166813,3.989609957,3.989609957,3.989609957,3.989609957,0,0.0,2.7782846926,2.7567172764000003,-0.00352738727783992,0.00352738727783992,0.0,0.008921461472149755,0.008921461472149755,0.008847791573784071
1980-09-04,2.784166813,3.989609957,4.017705917,3.989609957,0.0,11568,0.0,2.7802453994,2.7635796784,0.0,0.0,0.00352738727783992,0.008921461472149755,0.008847791573784071,0.003999727197455056
1980-09-05,2.764559984,3.961513996,4.003657818,3.961513996,0.0,3559,-0.007067174623093451,2.7782847404,2.7684813975000004,-0.007067174623093451,0.0,0.0,0.008847791573784071,0.003999727197455056,0.003177981662113134
1980-09-08,2.764559984,3.961513996,3.961513996,3.961513996,3.961513996,0,0.0,2.7763240814,2.7733831166000003,0.007067174623093451,-0.007067174623093451,0.0,0.003999727197455056,0.003177981662113134,0.0035335891246432746
1980-09-09,2.774363279,3.975562096,4.031753063,3.975562096,0.0,4449,0.0035397873452535024,2.7743633746,2.7773044346,0.0035397873452535024,0.0,-0.007067174623093451,0.003177981662113134,0.0035335891246432746,0.003776737551312308
1980-09-10,2.784166813,3.989609957,4.003657818,3.989609957,0.0,1780,0.00352738727783992,2.7743633746,2.7763240336000004,-1.2400067413582613e-05,0.0035397873452535024,0.0,0.0035335891246432746,0.003776737551312308,0.004418309197282116
1980-09-11,2.803773642,4.017705917,4.045801163,4.017705917,0.0,8008,0.007017579955150757,2.7782847404,2.7792650699,0.003490192677310837,0.00352738727783992,0.0035397873452535024,0.003776737551312308,0.004418309197282116,0.004912266593681623
1980-09-12,2.823380709,4.045801163,4.059848785,4.045801163,0.0,12457,0.006968760807367094,2.7900488854,2.7841668128999997,-4.881914778366234e-05,0.007017579955150757,0.00352738727783992,0.004418309197282116,0.004912266593681623,0.012955113084642998
1980-09-15,2.921414852,4.186281204,4.214375973,4.186281204,0.0,6229,0.03413303738325584,2.8214198589999997,2.7988719702,0.027164276575888748,0.006968760807367094,0.007017579955150757,0.004912266593681623,0.012955113084642998,0.011921741201985754
1980-09-16,2.921414852,4.186281204,4.228424072,4.186281204,0.0,5339,0.0,2.8508301735999995,2.8125967741,-0.03413303738325584,0.03413303738325584,0.006968760807367094,0.012955113084642998,0.011921741201985754,0.011921741201985754
1980-09-17,2.921414852,4.186281204,4.214375973,4.186281204,0.0,1780,0.0,2.8782797814,2.826321578,0.0,0.0,0.03413303738325584,0.011921741201985754,0.011921741201985754,0.013118049323738636
1980-09-18,2.901808023,4.158185005,4.172233105,4.158185005,0.0,1780,-0.006734038354306312,2.8978866576,2.8380856989999996,-0.006734038354306312,0.0,0.0,0.011921741201985754,0.013118049323738636,0.01588369927065167
1980-09-19,2.852791309,4.087944984,4.116041183,4.087944984,0.0,1780,-0.01703607728979705,2.9037687776,2.8469088314999995,-0.01030203893549074,-0.006734038354306312,0.0,0.013118049323738636,0.01588369927065167,0.01962322383700905
1980-09-22,2.774363279,3.975562096,4.003657818,3.975562096,0.0,3559,-0.027876649779510154,2.874358463,2.847889161,-0.010840572489713103,-0.01703607728979705,-0.006734038354306312,0.01588369927065167,0.01962322383700905,0.019733153323066813
1980-09-23,2.735150099,3.919369936,3.947465897,3.919369936,0.0,9788,-0.014234956689501782,2.8371055124,2.843967843,0.013641693090008372,-0.027876649779510154,-0.01703607728979705,0.01962322383700905,0.019733153323066813,0.010764598359624105
1980-09-24,2.735150099,3.919369936,3.947465897,3.919369936,0.0,890,0.0,2.7998525618000003,2.8390661716,0.014234956689501782,-0.014234956689501782,-0.027876649779510154,0.019733153323066813,0.010764598359624105,0.012065336919143922
